source,target,weight
fondo,tenue,6
mal,viña,6
ágil,paso,6
pazo,mismo,6
simple,fresco,6
mal,cosa,6
albariño,retro,6
fermentar,complejo,6
fermentar,varietal,6
francés,vinacoteca,6
destacar,equilibrado,6
destacar,piña,6
destacar,pera,6
fermentar,viura,6
ideal,correcto,6
ideal,intenso,6
francés,naranja,6
fermentar,final,6
albariño,recomendar,6
fondo,salnés,6
fondo,apreciar,6
fondo,destacar,6
fondo,necesitar,6
albariño,mango,6
albariño,hectárea,6
nariz,manual,6
pazo,crianza,6
nariz,cambiado,6
segre,final,6
segre,fermentación,6
segre,tomás,6
segre,cocinar,6
alcohol,inoxidable,6
alcohol,madera,6
corona,subido,6
vibrante,cítrico,6
vibrante,aroma,6
pazo,pera,6
albariño,trabajar,6
fondo,notable,6
fermentar,suave,6
albariño,retrogusto,6
alcohol,dulzor,6
nariz,increíble,6
gracia,alta,6
fondo,perfecto,6
fermentar,maceración,6
bosque,elaborado,6
vinacoteca,boca,6
almíbar,pera,6
tropical,green,6
tropical,ganar,6
tropical,antigua,6
fondo,elegancia,6
fondo,tradicional,6
fondo,punta,6
fondo,mayor,6
gracia,ir,6
gracia,pajizo,6
albariño,portal,6
tropical,selección,6
francés,abundante,6
francés,don,6
francés,llevar,6
francés,resultado,6
ligeramente,soler,6
ligeramente,cosecha,6
tropical,pedir,6
tropical,calor,6
fondo,maridaje,6
fondo,recomendable,6
albariño,viticultor,6
albariño,sumar,6
albariño,mencía,6
albariño,sobrar,6
albariño,pensar,6
albariño,menta,6
albariño,doña,6
albariño,información,6
albariño,especia,6
alcohol,cumple,6
inoxidable,metro,6
mineral,placer,6
mineral,brillo,6
mineral,litro,6
mineral,aspecto,6
mineral,directo,6
nariz,terraza,6
gracia,mejorar,6
gracia,divertido,6
gracia,sabor,6
gracia,menos,6
pomelo,rf,6
albariño,placer,6
ideal,herbáceo,6
elaborar,rf,6
elaborar,anterior,6
trabajo,ahumado,6
xarel,piña,6
salino,postgusto,6
duda,leve,6
ligeramente,zona,6
nariz,prensal,6
albariño,producir,6
fondo,estupendo,6
albariño,alimonado,6
albariño,paella,6
albariño,acompañado,6
gracia,restaurante,6
nariz,retro,6
tropical,original,6
ligeramente,mantequilla,6
ideal,garnacha,6
francés,cosa,6
tropical,cepa,6
ligeramente,equilibrio,6
francés,tomás,6
francés,pendiente,6
francés,cuatro,6
francés,carácter,6
nariz,foto,6
detalle,acidez,6
fase,nariz,6
fase,cítrico,6
posterior,tiempo,6
posterior,limón,6
alcohol,normal,6
alcohol,probar,6
alcohol,densa,6
albariño,inicial,6
albariño,conjunto,6
albariño,sacra,6
albariño,fermentar,6
segre,aromático,6
segre,garnacha,6
segre,madura,6
segre,herbáceo,6
albariño,increíble,6
alcohol,llegar,6
alcohol,refrescante,6
nariz,proporción,6
pomelo,perfumado,6
albariño,resto,6
centenaria,complejo,6
centenaria,viña,6
xarel,bastante,6
elaborar,ligero,6
salino,tanino,6
salino,salinidad,6
salino,longitud,6
as,poder,6
as,nueva,6
as,gusto,6
albariño,propietario,6
francés,lenta,6
francés,tierra,6
semana,macabeo,6
semana,casa,6
tropical,ubicada,6
tropical,torrontés,6
francés,vista,6
francés,maridaje,6
as,final,6
elaborar,reflejo,6
elaborar,casa,6
elaborar,verdoso,6
pomelo,típico,6
albariño,producto,6
albariño,cargar,6
pomelo,ganar,6
pomelo,mantener,6
alcohol,fermentación,6
xarel,complejo,6
xarel,ánfora,6
fresa,gusto,6
fresa,elaborado,6
palomino,producción,6
encantar,chardonnay,6
encantar,favorito,6
encantar,piel,6
alcohol,estrella,6
inoxidable,reciente,6
mineral,albillo,6
mineral,espectacular,6
posterior,sabroso,6
albariño,tapa,6
acero,ahumado,6
semana,piña,6
tropical,peso,6
tropical,procedente,6
acero,vieja,6
acero,elaborado,6
tropical,hecho,6
encantar,gusto,6
pomelo,chardonnay,6
pomelo,turbio,6
pomelo,junto,6
albariño,sauvignon,6
decir,soler,6
gracia,poner,6
gracia,diferente,6
encantar,hierba,6
detalle,barrica,6
encantar,gustar,6
encantar,coupage,6
poco,aroma,6
poco,sensación,6
poco,anterior,6
francés,pimienta,6
francés,mezcla,6
francés,ácido,6
alcohol,macabeo,6
alcohol,glicérico,6
posterior,densa,6
posterior,amigo,6
albariño,procedente,6
albariño,embotellado,6
decir,hinojo,6
posterior,tinto,6
alcohol,elegante,6
pomelo,semana,6
pomelo,levemente,6
albariño,membrillo,6
albariño,singular,6
albariño,valor,6
pomelo,fermentación,6
pomelo,bordelesa,6
albariño,margen,6
decir,proyecto,6
posterior,madera,6
posterior,reposar,6
posterior,ahumado,6
encantar,macabeo,6
albariño,terreno,6
lugar,mismo,6
suerte,punto,6
suerte,nariz,6
suerte,botella,6
encantar,alta,6
francés,criado,6
francés,marca,6
francés,espaldera,6
tropical,cultivo,6
palomino,opción,6
duda,macabeo,6
duda,grande,6
albariño,segre,6
recomendar,nariz,6
nariz,puro,6
albariño,pie,6
albariño,siglo,6
albariño,huevo,6
panadería,floral,6
panadería,complejo,6
panadería,inoxidable,6
palomino,mejor,6
palomino,ligeramente,6
palomino,catar,6
palomino,gustar,6
aportación,boca,6
tropical,rendimiento,6
tropical,isla,6
mineral,original,6
mineral,elaboración,6
mineral,temperatura,6
decir,tostado,6
similar,gustar,6
similar,intenso,6
poco,reflejo,6
poco,pajizo,6
cambiar,guardar,6
tropical,carbónica,6
tropical,dudar,6
poco,piña,6
poco,manzana,6
nariz,rf,6
nariz,ocasión,6
forma,ligero,6
forma,familiar,6
decir,cumple,6
lugar,nariz,6
alcohol,dar,6
alcohol,alta,6
alcohol,aterciopelada,6
forma,vieja,6
albariño,campo,6
público,beber,6
forma,elaborado,6
forma,glicérico,6
forma,piña,6
forma,finca,6
forma,guardar,6
forma,correcto,6
arcilla,nariz,6
mineral,anaranjado,6
albariño,pedernal,6
decir,salino,6
poco,levadura,6
similar,ligero,6
similar,fermentado,6
similar,dulce,6
similar,acidez,6
similar,botella,6
similar,madera,6
pera,soler,6
seco,prensal,6
fácil,viognier,6
seco,acertado,6
seco,combinación,6
duda,inoxidable,6
elegante,monte,6
alcohol,fresa,6
alcohol,frambuesa,6
forma,personal,6
forma,medida,6
subzona,salnés,6
abrir,gusto,6
posterior,baja,6
nariz,llevaba,6
decir,mal,6
decir,claro,6
decir,altura,6
nariz,acero,6
abrir,viura,6
elegante,parecer,6
forma,lonja,6
forma,justo,6
forma,cantidad,6
forma,punto,6
subzona,limón,6
completo,estupendo,6
arcilla,soler,6
maduración,punto,6
elegante,carácter,6
elegante,personalidad,6
marisco,correcto,6
elaborar,equilibrado,6
monovarietal,turbio,6
panadería,frutal,6
panadería,elegante,6
panadería,balsámico,6
pera,turbio,6
abrir,casa,6
abrir,producción,6
forma,valoración,6
decir,varietal,6
decir,fermentar,6
decir,ganar,6
tropical,maravilla,6
tropical,mínima,6
tropical,manual,6
tropical,temperatura,6
tropical,compotada,6
poco,herbáceo,6
seco,rosado,6
fácil,lima,6
seco,real,6
seco,medida,6
fácil,elegante,6
abrir,albaricoque,6
abrir,correcto,6
tropical,segre,6
seco,rastro,6
fácil,amargor,6
pera,malo,6
palomino,complejo,6
palomino,recordar,6
palomino,oxidativo,6
línea,uva,6
línea,boca,6
línea,viñedo,6
línea,toque,6
elegante,exquisito,6
fruta,futuro,6
elegante,cremosidad,6
decir,pasar,6
decir,parcela,6
estructura,garnacha,6
estructura,elaborado,6
estructura,sabroso,6
elegante,pasar,6
decir,madera,6
decir,parecido,6
decir,vid,6
estructura,francés,6
decir,cosecha,6
burbuja,pinot,6
completo,botella,6
maduración,seco,6
maduración,limpio,6
abrir,pasado,6
fruta,mujer,6
tropical,funcionar,6
burbuja,hondarrabi,6
burbuja,frutal,6
burbuja,baja,6
maduración,cítrico,6
metálico,intenso,6
seco,autóctona,6
seco,marca,6
fácil,sb,6
fácil,especial,6
seco,exótica,6
seco,perfumado,6
fácil,ojo,6
terraza,fresco,6
nariz,mediterráneo,6
estructura,pera,6
estructura,envolvente,6
metálico,viñedo,6
modo,boca,6
burbuja,equilibrio,6
malo,hierba,6
manual,intenso,6
pera,pastelería,6
línea,albariño,6
línea,untuoso,6
elegante,encantar,6
pastelería,ahumado,6
elaborador,vinoteca,6
elaborador,degustación,6
complejo,deber,6
complejo,amigo,6
complejo,refrescante,6
burbuja,variedad,6
seco,merecer,6
fácil,pescado,6
fácil,marisco,6
fácil,tierra,6
seco,viva,6
carta,mejor,6
carta,fresco,6
carta,final,6
fácil,heno,6
fácil,destaca,6
parellada,fermentación,6
metálico,verde,6
metálico,untuoso,6
metálico,madura,6
parellada,turbio,6
parellada,correcto,6
metálico,toque,6
nariz,garcía,6
estructura,especiado,6
seco,cuatro,6
seco,sorprendente,6
fácil,pesar,6
seco,pesar,6
menta,paso,6
fruta,puntuación,6
fruta,importante,6
estructura,coupage,6
estructura,amplio,6
estructura,maridaje,6
estructura,bastante,6
estructura,mandarina,6
parellada,hierba,6
dudar,cítrico,6
agradar,nota,6
mezcla,creer,6
mezcla,suave,6
mezcla,sb,6
pan,piña,6
pan,chardonnay,6
elegante,rosa,6
elegante,destacar,6
estructura,complejo,6
estructura,hierba,6
mezcla,pera,6
mezcla,inoxidable,6
mezcla,macabeo,6
estructura,sensación,6
estructura,equilibrio,6
mineral,pago,6
estructura,pomelo,6
nariz,px,6
pan,hierba,6
dudar,boca,6
sidra,hierba,6
rastro,final,6
monovarietal,potente,6
monovarietal,opción,6
monovarietal,expresivo,6
criado,intenso,6
base,tomar,6
pera,aportar,6
pera,manzanilla,6
cata,controlada,6
cata,degustación,6
voluminoso,ligero,6
voluminoso,potente,6
seco,estrella,6
seco,buscar,6
seco,pinot,6
seco,orejón,6
seco,crecer,6
fácil,aceptable,6
seco,parcela,6
seco,bierzo,6
fácil,junto,6
seco,valle,6
pobre,brillante,6
fruta,peculiar,6
bilbao,fresco,6
mineral,ocasión,6
pan,albariño,6
seco,mundo,6
serio,complejo,6
carnoso,fondo,6
base,viñedo,6
cata,granito,6
cata,límpido,6
pan,baja,6
pan,tiempo,6
tenue,hierba,6
tenue,amargo,6
pobre,bodega,6
hinojo,pelo,6
presente,garnacha,6
pan,uva,6
voluminoso,recordar,6
evolución,tomar,6
margen,alta,6
seco,top,6
fácil,estupendo,6
seco,mayor,6
seco,criado,6
cereza,sabroso,6
cooperativa,cítrico,6
vivir,limpio,6
vivir,cítrico,6
intensidad,contar,6
elegante,espectacular,6
voluminoso,elaborado,6
cooperativa,boca,6
pan,elegante,6
pan,amplio,6
grado,melocotón,6
carta,probar,6
carta,nota,6
carta,ver,6
carta,botella,6
carnoso,dulce,6
carnoso,suave,6
evolución,mantener,6
evolución,repetir,6
evolución,chardonnay,6
evolución,opción,6
presente,glicérico,6
presente,alta,6
hinojo,amable,6
tenue,ácido,6
tenue,botella,6
hinojo,miel,6
pan,leve,6
contar,personal,6
contar,medida,6
contar,lonja,6
grado,dulce,6
pan,reflejo,6
pan,melocotón,6
pan,paladar,6
pan,punto,6
pan,miel,6
presente,marcada,6
presente,beber,6
elegante,retronasal,6
grado,fresa,6
grado,frambuesa,6
levadura,producción,6
contar,zona,6
contar,malo,6
contar,correcto,6
contar,elaborado,6
contar,punto,6
levadura,semana,6
levadura,zona,6
presente,tomar,6
presente,gustar,6
presente,bastante,6
presente,pasar,6
presente,recomendable,6
hinojo,feria,6
hinojo,arena,6
hinojo,mix,6
hinojo,ataque,6
hinojo,valle,6
hinojo,recomendable,6
hinojo,loureiro,6
cata,tea,6
cereza,persistencia,6
cereza,dulce,6
seco,parecido,6
cambio,cítrico,6
cambio,botella,6
cambio,barrica,6
criado,rf,6
cata,ir,6
macabeo,evolucionado,6
cata,gruesa,6
cata,caída,6
mineral,atractivo,6
mineral,resultado,6
cata,rápida,6
seco,orígen,6
cambio,creer,6
cambio,dulce,6
cata,as,6
cata,disfrutable,6
cambio,probar,6
base,fermentación,6
mineral,isla,6
mineral,estilo,6
mineral,mal,6
fruta,sierra,6
fruta,moderno,6
vivir,nariz,6
hinojo,conocer,6
hinojo,abrir,6
base,aromático,6
base,variedad,6
base,hierba,6
base,elaborado,6
base,intenso,6
sorprendente,intenso,6
toledo,chardonnay,6
toledo,barrica,6
levadura,naranja,6
levadura,xarel,6
levadura,dulzor,6
degustación,vinoteca,6
reciente,evolucionado,6
reciente,casa,6
levadura,turbio,6
hinojo,perfecto,6
gustar,mantener,6
levadura,variedad,6
hinojo,marca,6
hinojo,mal,6
contar,alta,6
intensidad,maridar,6
fruta,información,6
intensidad,cariñena,6
intensidad,óptimo,6
intensidad,opción,6
intensidad,bosque,6
vivir,largo,6
hinojo,similar,6
hinojo,recorrido,6
hinojo,ganar,6
hinojo,resto,6
aguja,hinojo,6
aguja,dulce,6
aguja,ligero,6
aguja,herbáceo,6
toledo,rápida,6
cata,parecer,6
macabeo,membrillo,6
cata,leve,6
cata,disfrutar,6
toledo,bar,6
toledo,maridaje,6
criado,elaborado,6
levadura,maridaje,6
levadura,especia,6
acertado,punto,6
gustar,verdad,6
gustar,heno,6
muscat,correcto,6
muscat,inoxidable,6
total,inoxidable,6
bota,final,6
monovarietal,punto,6
monovarietal,mal,6
noche,menú,6
noche,barrica,6
carnoso,aromático,6
sorprendente,fresco,6
sulfito,inoxidable,6
graso,altura,6
hinojo,resultado,6
eulogio,toque,6
lácteo,fresco,6
graso,igual,6
graso,membrillo,6
graso,tinto,6
seco,fallar,6
graso,evolución,6
graso,peso,6
graso,parecer,6
toledo,caída,6
macabeo,refrescante,6
hinojo,vid,6
hinojo,parecer,6
hinojo,hijo,6
acertado,equilibrado,6
acertado,correcto,6
intensidad,hecho,6
macabeo,saber,6
macabeo,turbio,6
seco,rendimiento,6
dulce,rosado,6
delicado,variedad,6
delicado,inoxidable,6
macabeo,cosecha,6
macabeo,paja,6
cata,situado,6
cata,frío,6
cata,oportunidad,6
fruta,agradar,6
intensidad,ubicada,6
eulogio,salnés,6
eulogio,color,6
hinojo,naranja,6
eulogio,inoxidable,6
gustar,elegancia,6
graso,baja,6
graso,equilibrio,6
graso,marcada,6
mediterráneo,punto,6
hinojo,metálico,6
ocho,cítrico,6
ocho,botella,6
acertado,junto,6
acertado,chardonnay,6
acertado,piña,6
acertado,ligero,6
intensidad,arenoso,6
intensidad,destaca,6
mineral,procedente,6
mineral,manzanilla,6
hinojo,cariñena,6
hinojo,opción,6
dulce,justo,6
dulce,pimienta,6
dulce,reciente,6
dulce,directo,6
monovarietal,bierzo,6
cata,americano,6
mantequilla,mejor,6
mediterráneo,vieja,6
cata,tempranillo,6
graso,plátano,6
intensidad,acompañar,6
intensidad,aporte,6
picota,frutal,6
homenaje,boca,6
curiosidad,tomar,6
curiosidad,botella,6
curiosidad,cítrico,6
curiosidad,acidez,6
gallego,volúmen,6
gallego,alta,6
puntuación,valoración,6
puntuación,medida,6
puntuación,justo,6
puntuación,justa,6
puntuación,deber,6
picota,alcohol,6
picota,límpido,6
vendimia,chardonnay,6
gustar,mosto,6
gustar,perder,6
grupo,macabeo,6
puntuación,contar,6
puntuación,cantidad,6
arcilloso,viñedo,6
gallego,nueva,6
arcilloso,complejo,6
arcilloso,barrica,6
comentar,boca,6
picota,francés,6
picota,tempranillo,6
momento,repetir,6
momento,paso,6
comentar,acidez,6
momento,diferente,6
momento,pera,6
momento,complejidad,6
momento,amargo,6
pajizo,amplitud,6
pajizo,azúcar,6
pajizo,grasa,6
delicado,ácido,6
delicado,paso,6
pajizo,verdad,6
cata,encantar,6
brisat,anisado,6
grupo,amargo,6
grupo,tiempo,6
grupo,probar,6
mineral,compotada,6
hinojo,gallego,6
momento,baja,6
oxidación,nariz,6
mantequilla,pastelería,6
mantequilla,vieja,6
cata,distinto,6
cata,moscatel,6
cata,redondo,6
arcilloso,baja,6
arcilloso,terreno,6
mar,final,6
mar,poner,6
intensidad,presente,6
intensidad,rastro,6
intensidad,gallego,6
intensidad,caliza,6
momento,melocotón,6
densidad,salud,6
densidad,botella,6
densidad,ligero,6
oxidación,aroma,6
hueso,elegancia,6
hueso,real,6
intensidad,sb,6
gustar,turbio,6
densidad,floral,6
catar,ocasión,6
catar,garnacha,6
catar,mejor,6
grupo,último,6
grupo,valle,6
grupo,dulce,6
grupo,creer,6
grupo,melocotón,6
fragante,fresco,6
flojo,acidez,6
flojo,amarillo,6
mar,personal,6
mar,medida,6
mar,justa,6
mar,deber,6
mar,cantidad,6
mar,queso,6
mar,degustación,6
mar,primer,6
mar,elaborado,6
monovarietal,estilo,6
flojo,fruta,6
catar,boca,6
monovarietal,plano,6
monovarietal,sápido,6
pajizo,notar,6
pajizo,medida,6
pajizo,garcía,6
delicado,limpio,6
plaza,amarillo,6
pomares,salnés,6
pomares,color,6
pomares,viñedo,6
frío,amargo,6
pueblo,alta,6
grupo,zona,6
conjunto,mejor,6
conjunto,hierba,6
especiado,evolución,6
hueso,burbuja,6
fragante,seco,6
fragante,recordar,6
tiempo,espumoso,6
hueso,hermano,6
hueso,pesar,6
hueso,opinión,6
fruta,alguien,6
intensidad,menor,6
intensidad,parecido,6
hueso,sencillo,6
hueso,silvestre,6
hueso,cremosidad,6
pueblo,soler,6
pueblo,viñedo,6
monovarietal,tacto,6
hueso,aspecto,6
conjunto,ligero,6
frío,anisado,6
canto,soler,6
cata,ánfora,6
cata,piel,6
mar,familiar,6
pomares,herbáceo,6
pomares,inoxidable,6
mancha,lágrima,6
especiado,mismo,6
especiado,mediterráneo,6
especiado,baja,6
suave,glicerina,6
hueso,límpido,6
hueso,aterciopelada,6
hueso,disfrutar,6
hueso,condado,6
frío,casa,6
frío,ahumado,6
cata,viognier,6
mar,herbáceo,6
mar,barrica,6
manzana,ideal,6
manzana,ajustada,6
treixadura,albaricoque,6
hueso,mantener,6
suave,queso,6
especiado,guardar,6
especiado,tiempo,6
fruta,mesa,6
hueso,pastelería,6
especiado,bollería,6
tiempo,deber,6
intensidad,cálido,6
junto,finca,6
delicado,piña,6
delicado,albaricoque,6
oxidativo,barrica,6
delicado,largo,6
delicado,leve,6
delicado,fermentación,6
delicado,dulzor,6
lonja,queso,6
lonja,degustación,6
frío,melocotón,6
fruta,particular,6
tiempo,pasado,6
hueso,exceso,6
hueso,cumple,6
hueso,espumoso,6
tiempo,igual,6
frío,cosa,6
frío,claro,6
treixadura,lugar,6
manzana,ocasión,6
monovarietal,entrar,6
dulce,repetir,6
pajizo,manual,6
manzana,esperar,6
manzana,pasado,6
treixadura,laurel,6
hueso,envejecido,6
suave,invitar,6
hueso,salir,6
hueso,grata,6
suave,mayor,6
especiado,densa,6
especiado,lima,6
especiado,tanino,6
tiempo,opinión,6
etiqueta,directo,6
etiqueta,sauvignon,6
intensidad,frambuesa,6
intensidad,almíbar,6
intensidad,amplitud,6
intensidad,enorme,6
intensidad,fruto,6
intensidad,madurez,6
fruta,valoración,6
tiempo,caso,6
hueso,curioso,6
hueso,abrir,6
tiempo,perder,6
treixadura,contar,6
manzana,gewürztraminer,6
manzana,cumplidor,6
manzana,segre,6
manzana,tapa,6
lonja,justo,6
lonja,deber,6
treixadura,doña,6
manzana,deber,6
manzana,hora,6
pajizo,zerratia,6
hueso,esperar,6
tiempo,mundo,6
pajizo,ojo,6
dulce,grata,6
dulce,queso,6
dulce,maridar,6
rendimiento,acidez,6
lonja,poner,6
lonja,personal,6
lonja,medida,6
etiqueta,loureiro,6
etiqueta,momento,6
etiqueta,vieja,6
etiqueta,fermentado,6
etiqueta,producto,6
etiqueta,maridaje,6
etiqueta,frío,6
suave,agua,6
especiado,verde,6
especiado,frescor,6
especiado,aportar,6
tiempo,aire,6
tiempo,poner,6
tiempo,sumar,6
suave,simple,6
suave,rastro,6
suave,monte,6
suave,cosecha,6
suave,anís,6
suave,sb,6
especiado,negro,6
tiempo,zona,6
tiempo,sb,6
bierzo,barrica,6
espumoso,valoración,6
espumoso,producción,6
manzana,grata,6
manzana,litro,6
manzana,procedente,6
manzana,potencia,6
oxidativo,botella,6
almendra,levadura,6
disfrutable,fresco,6
pajizo,galicia,6
mayoría,personal,6
manzana,trago,6
espumoso,fermentación,6
hueso,ubicada,6
suave,frambuesa,6
hueso,vida,6
hueso,pasar,6
treixadura,anisado,6
manzana,aporte,6
rendimiento,elaborado,6
rendimiento,boca,6
postgusto,claro,6
cata,espectacular,6
cata,licor,6
merseguera,fresco,6
hueso,viognier,6
hueso,negro,6
hueso,personalidad,6
hueso,base,6
especiado,silvestre,6
bierzo,final,6
mayoría,valoración,6
pajizo,voluminoso,6
oxidativo,probar,6
manzana,textura,6
mayoría,justo,6
mayoría,deber,6
mayoría,cantidad,6
dulce,opción,6
mineral,puro,6
mineral,costa,6
salud,mejor,6
etiqueta,mango,6
especiado,límpido,6
espumoso,limpio,6
espumoso,abundante,6
espumoso,hierba,6
mango,paso,6
mango,amargo,6
separado,salino,6
separado,producción,6
encontrado,probar,6
hueso,proyecto,6
hueso,pedernal,6
hueso,hormigón,6
separado,nota,6
separado,hinojo,6
separado,baja,6
suave,absoluta,6
suave,característica,6
suave,cargar,6
etiqueta,mantener,6
deber,justo,6
separado,tostado,6
separado,glicérico,6
separado,final,6
separado,herbáceo,6
monovarietal,integrada,6
monovarietal,ciegas,6
monovarietal,lima,6
monovarietal,cena,6
monovarietal,piel,6
almendra,garnacha,6
manzana,estupendo,6
mayoría,gusto,6
cata,edición,6
encontrado,boca,6
merlot,nariz,6
mango,baja,6
mango,límpido,6
encontrado,botella,6
trabajar,mejor,6
manzana,meloso,6
manzana,orígen,6
medida,mejor,6
cata,original,6
cata,acacia,6
separado,fermentar,6
suave,aportar,6
suave,directo,6
situado,ahumado,6
hotel,menú,6
separado,suave,6
separado,aroma,6
separado,macabeo,6
abundante,dulce,6
merlot,sauvignon,6
merlot,acidez,6
mayoría,poder,6
joya,poder,6
joya,madura,6
joya,herbáceo,6
cena,variedad,6
cena,nariz,6
cena,lágrima,6
mineral,ciegas,6
mineral,mieloso,6
etiqueta,galicia,6
etiqueta,caso,6
mango,postgusto,6
mango,retronasal,6
cena,velada,6
cena,empezar,6
situado,final,6
producción,pera,6
producción,varietal,6
producción,melocotón,6
gamba,afrutado,6
separado,nueva,6
suave,loureiro,6
situado,viura,6
situado,seco,6
situado,intenso,6
situado,hueso,6
situado,cuerpo,6
situado,uva,6
abundante,viñedo,6
agradable,negro,6
agradable,mayor,6
etiqueta,treixadura,6
gamba,paladar,6
abundante,baja,6
abundante,ahumado,6
cena,baja,6
manzana,comer,6
manzana,somontano,6
manzana,típica,6
medida,personal,6
medida,justo,6
medida,diferente,6
medida,casa,6
almendra,herbáceo,6
monovarietal,listar,6
