Unnamed: 0,Tipo,Usuario,Comentario,Comentario_TOKEN,Comentario_LEMA,tokens_red
480,Rosado,Vineyard Surfer (VS),    catando vinos a copas en la enomatic de vins i licors grau en palafrugell        un gustazo poder catar a copas  pequeñas  medias  grandes  gran variedad de vinos que tienen en sus estanterías  tarjeta de precarga y a cataaaaar           ,"['catando', 'vinos', 'copas', 'enomatic', 'vins', 'licors', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copas', 'pequeñas', 'medias', 'grandes', 'gran', 'variedad', 'vinos', 'estanterías', 'tarjeta', 'precarga', 'cataaaaar']","['catar', 'copa', 'enomatic', 'licor', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'catar']","['catar', 'copa', 'enomatic', 'licor', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'catar']"
481,Rosado,Vineyard Surfer (VS),     a feria del vino y gastronomia de esparreguera     de octubre plaça del centre       resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible  osado  épico  indomable  denodado  esforzado  memorable  grande  aguante  vigor  vitalidad  fuerza  energía  fortaleza ,"['feria', 'vino', 'gastronomia', 'esparreguera', 'octubre', 'plaça', 'centre', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza']","['feria', 'esparreguera', 'octubre', 'plaza', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza']","['feria', 'esparreguera', 'octubre', 'plaza', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza']"
482,Rosado,Vineyard Surfer (VS),    comida fiesta aniversario del toni font en el hostal restaurant cal duran  resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible  osado  épico  indomable  denodado  esforzado  memorable  grande  aguante  vigor  vitalidad  fuerza  energía  fortaleza  entereza  potencia ,"['comida', 'fiesta', 'aniversario', 'toni', 'font', 'hostal', 'restaurant', 'cal', 'duran', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia']","['comida', 'fiesta', 'aniversario', 'restaurante', 'cal', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia']","['comida', 'fiesta', 'aniversario', 'restaurante', 'cal', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia']"
483,Rosado,Vineyard Surfer (VS),    catando vinos a copas en la enomatic de vins i licors grau en palafrugell        un gustazo poder catar a copas  pequeñas  medias  grandes  gran variedad de vinos que tienen en sus estanterías  tarjeta de precarga y a cataaaaar            resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente ,"['catando', 'vinos', 'copas', 'enomatic', 'vins', 'licors', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copas', 'pequeñas', 'medias', 'grandes', 'gran', 'variedad', 'vinos', 'estanterías', 'tarjeta', 'precarga', 'cataaaaar', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente']","['catar', 'copa', 'enomatic', 'licor', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'catar', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente']","['catar', 'copa', 'enomatic', 'licor', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'catar', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente']"
484,Rosado,Vineyard Surfer (VS), maridado con marmitako de bonito    sublime resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible  osado  épico  indomable  denodado  esforzado  memorable  grande  aguante  vigor  vitalidad  fuerza  energía  fortaleza  entereza  potencia  batallar  guerrear  pelear  combatir ,"['maridado', 'marmitako', 'bonito', 'sublime', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir']","['maridado', 'bonito', 'sublime', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir']","['maridado', 'bonito', 'sublime', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir']"
485,Rosado,Vineyard Surfer (VS),    catando vinos a copas en enomatic en el celler valles  previa a la cata de bordeaux        un gustazo poder catar a copas  pequeñas  medias  grandes  gran variedad de vinos que tienen en sus estanterías  tarjeta de precarga y a cataaaaar     resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente ,"['catando', 'vinos', 'copas', 'enomatic', 'celler', 'valles', 'previa', 'cata', 'bordeaux', 'gustazo', 'poder', 'catar', 'copas', 'pequeñas', 'medias', 'grandes', 'gran', 'variedad', 'vinos', 'estanterías', 'tarjeta', 'precarga', 'cataaaaar', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente']","['catar', 'copa', 'enomatic', 'bodega', 'valle', 'previa', 'cata', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'catar', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente']","['catar', 'copa', 'enomatic', 'bodega', 'valle', 'previa', 'cata', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'catar', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente']"
486,Rosado,Vineyard Surfer (VS),    catando vinos a copas en enomatic en el celler valles        un gustazo poder catar a copas  pequeñas  medias  grandes  gran variedad de vinos que tienen en sus estanterías  tarjeta de precarga y a cataaaaar    resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible ,"['catando', 'vinos', 'copas', 'enomatic', 'celler', 'valles', 'gustazo', 'poder', 'catar', 'copas', 'pequeñas', 'medias', 'grandes', 'gran', 'variedad', 'vinos', 'estanterías', 'tarjeta', 'precarga', 'cataaaaar', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible']","['catar', 'copa', 'enomatic', 'bodega', 'valle', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'catar', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible']","['catar', 'copa', 'enomatic', 'bodega', 'valle', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'catar', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible']"
487,Rosado,Vineyard Surfer (VS), swim and wine    km   paella de marisco en pals resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible  osado  épico  indomable  denodado  esforzado  memorable  grande  aguante  vigor  vitalidad  fuerza  energía  fortaleza  entereza  potencia  batallar  guerrear  pelear   ,"['swim', 'and', 'wine', 'km', 'paella', 'marisco', 'pals', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear']","['km', 'paella', 'marisco', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear']","['km', 'paella', 'marisco', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear']"
488,Rosado,Vineyard Surfer (VS),    copitas tras swim ride resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible  osado  épico  indomable  denodado  esforzado  memorable  grande  aguante  vigor  vitalidad  fuerza  energía  fortaleza  entereza  potencia  batallar  guerrear  pelear  combatir  contender  disputar ,"['copitas', 'tras', 'swim', 'ride', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar']"
489,Rosado,Vineyard Surfer (VS),    cata bernaví a la floristeria navarro d’esparreguera  resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible  osado  épico  indomable  denodado  esforzado  memorable  grande  aguante  vigor  vitalidad  fuerza  energía  fortaleza  entereza  potencia  batallar  guerrear  ,"['cata', 'bernaví', 'floristeria', 'navarro', 'esparreguera', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear']","['cata', 'esparreguera', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear']","['cata', 'esparreguera', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear']"
